createtime,creator_qq,creator_name,creator_isVip,dissid,dissname,listennum
2016-11-02,2955143385,晴天love,2,2339109518,不灭的乐坛神话-邓丽君70s歌曲精选,8807736
2019-09-26,3454538281,又该换耳机了,2,7222866972,杰伦粉！今天你为周董打Call了嘛,5972337
2020-02-12,2019262334,王者农药,0,7390803500,「电竞BGM」战场由我一人主宰！,2610266
2020-08-19,3232999149,秋风,0,7682985512,『助眠纯音』伴随着音乐入梦吧,98683
2020-06-14,1152921505002109802,糖糖觅星云.,0,7601203191,伤感情歌｜别哭 我怕你没人安慰,796190
2016-11-21,497289346,zimmmming,0,2640724170,华语乐坛最具辨识度的男声，你服谁？,19553719
2020-03-05,1022543731,热文案,2,7457151976,催泪100％！我们的爱早已蒸发,12219976
2019-06-24,945187827,念安娜,2,7060395656,失恋听情歌：不负彼此，不谈亏欠,16516236
2019-06-05,55894433,QQ音乐VIP,6,7025242624,欧美励志 | 梦想是来自宙斯的礼物,2410033
2020-02-21,2385748641,熊君,0,7437536240,戏腔与流行融合 • 散发独特韵味,7351528
2019-09-07,2103461797,随꙰你꙰所꙰喜꙰°,2,7194195510,【王者荣耀】激燃节奏必备BGM,7069383
2020-06-23,1006172694,羡之,0,2059695692,【抖腿电音】我控ji不住我记几啊,595677
2018-12-07,1841347563,天份,0,1734711927,超甜情话，你的专属小可爱请签收,1577353
2020-05-15,945187827,念安娜,2,7564064961,曾经有一首歌，它感动了我,2099175
2017-09-12,2672739483,Wuli凡凡,2,1779162125,EXO：让全球少女瑟瑟发抖的男神天团,14326125
2020-05-23,752095271,夏阳阳,0,7574162285,车载必备：全网最火的中文DJ,18338902
2020-07-14,578563595,ˇ｀｀、ι海,0,7638389546,《乐队的夏天》第二季的乐队们,1081677
2019-11-07,3434929024,我觉得阔以啊,0,7286145727,伤感情歌 · 旧事如烟挥不去,2700910
2017-05-08,2473134961,小沐沐,2,1161677167,青涩记忆 : 这些歌100%让你想起初恋,28571172
2020-03-18,2970547716,沐九,0,7477608278,钢琴曲 · 文武贝作品集,4071900
2016-11-24,1075480282,貔貅,2,1441687204,游戏必备电音：我的游戏不可能这么带感！,20687998
2020-08-18,3272582795,治愈--萌芽熊,0,7682223472,焦虑舒缓剂：轻音陪你安心学习,200277
2020-06-06,1126570844,吴景军,0,7590434504,每听一次，都认识不一样的许巍,1286746
2020-05-20,2376119279,爱莉安娜圈外男友,0,7565036173,【欧美风】高冷撩耳的宝藏歌曲,2792170
2020-03-18,2270355480,七七,0,7480702041,超燃的BGM 听说你在找这一首,1066941
2017-02-12,2791489219,Apple,2,3552291790,百位韩国大热歌手 | 一人一首代表曲,13089202
2020-06-16,1666326482,薄许烟一缕.,0,7602989783,车载DJ：音响一开情不自禁抖腿,26587291
2019-08-28,2138595535,你的歌单我承包了,0,7167575030,那些年，我们哼唱过的周杰伦歌曲,2144515
2017-03-03,2785700375,笑靥如花,2,2338364322,耳熟能详的世界著名钢琴曲,11849155
2017-07-12,3503242823,北悸安凉,2,1767939819,「零零年代」我们听过的流行歌曲,50227937
2020-08-17,3272582795,治愈--萌芽熊,0,7681164830,『入坑国风』歌声袅袅，谁人不醉,292586
2020-05-18,1261402776,还是独秀,0,7115865700,「电音」享受燃音乐对心灵的冲击,2625380
2017-12-18,1400010678,玫瑰王,2,3606696058,伤感华语：一别成两宽，孤独上了瘾,45040653
2017-03-06,1067338325,念葳蕊,2,2355211904,华语伤感：承担不起又放不下，最活该,4351933
2017-10-09,1171516704,Sugar,2,2075206968,敌方凭本事杀的我，凭甚说我坑？不服Sala！,4692026
2020-07-27,2457511410,双下巴真可爱.,0,7604238930,宝藏蜜嗓｜未见其人，先爱其声,2232162
2020-04-06,3411055664,Trouvaille,0,7509276008,麦小兜 | 一种清脆透明的声音,3551463
2020-03-29,2390938750,旁小白,0,7497429190,抖音戏腔精选 · 一曲相思无尽处,7393065
2020-05-22,1924797443,晚乔,0,4075576188,古风：陪君醉笑三千场，不诉离殇,4829530
2020-07-05,2356974112,DeRe D,0,7627105672,一钩入魂 | 百里玄策必备BGM,1569970
2019-06-11,1924013694,颜词,2,6951904993,致瘾电子：震撼心灵的惊艳嗓音,7332367
2020-07-11,3054828396,ㅤ,0,7633817229,华语民谣：让我留在你身边,2109641
2020-08-11,81860394,羁绊·,0,7673898407,苏冷末 | 翻唱也可以很撩人,1145731
2019-06-20,2194814720,唐有理.,0,4224162209,极致电音｜上百首余音绕梁EDM,1561432
2020-05-30,452775188,还不是因为你长得不好看,2,7582104792,权志龙：音乐界的潮流制造者,2613988
2020-02-29,3475955220,拒绝电话,0,7451074051,伤感 | 你带走我的心却没有说抱歉,4045577
2020-08-11,2162294687,清樱°,0,7674032182,【钢琴治愈系】随着音符进梦乡,752468
2020-07-28,1940618293,偷心贼家的老色批,0,7655259528,【国风】掬水月在手，弄花香满衣,1540117
2020-07-07,943757197,原谅我性格孤僻不善言辞,0,2706026679,怀旧：收藏好属于你的青春记忆,1110424
2019-11-27,2864706620,王者荣耀,2,7255781412,王者荣耀原声音乐,2158223
2016-10-20,3462048437,有梦不难,2,2918602516,让耳朵怀孕的英文金曲,13468770
2019-09-11,3336228488,今天不加班,2,7199066318,经典华语 │ 岁月流逝，时光留香,3068977
2020-04-30,3519517922,腼腆酱,0,7544097093,短视频洗脑BGM，指数已爆表,2972620
2020-08-01,1021033860,天使が私に微笑むなら,0,7631086153,「日系纯音」宁静的夏，悲伤的夏,241866
2018-10-12,2726942483,熙月月,7,5174015594,『甜系古风』是心动的感觉！,13135751
2019-09-25,3454538281,又该换耳机了,2,7222868090,动感DJ：有了这些歌，开车不犯困,5038041
2019-08-28,2235871695,Q音最酷的崽,0,7174034690,伤感情歌 | 爱是逃不过的魔咒,3673660
2020-07-26,653002253,遗忘星河,0,7652288432,王者五杀秘籍：SHOW翻全场,10336089
2020-03-05,2019262334,王者农药,0,7390810375,极致电音丨带你游戏轻松上分,883887
2020-06-15,2779690389,暮岁十三,0,7602926765,古风戏腔 | 我自年少，韶华倾负,1983526
2020-08-12,1819861514,彩笔,0,7674917099,静心纯音：学习必备 高效100%,279867
2019-09-11,3162951975,天天都放假,2,7199069766,要让你的心听见，不变的DJ情怀,10198529
2020-06-23,1152921504842294771,走心了吗,0,7611327108,『欧美流行』来自音乐的豪华盛宴,978628
2015-08-25,474613451,蘇子倩。,2,1075518009,草原上的绝美天籁,16697373
2020-08-01,2646389179,LOVE,0,7659926237,夏 日 の 极 简 主 义 篇 章,131295
2020-07-22,1723037030,影视专区官方账号,0,7641222419,重启之极海听雷 有声书&角色曲,620394
2019-09-18,2425940064,你今日听咗未,2,7199058235,怀恋经典：80后粤语传世经典,2446543
2020-06-03,3032772711,╰☆井じ☆ve年🎋,0,7587720158,车载DJ: 嗨走困意，强劲电意,34458109
2020-06-12,410284087,krystal,0,7580163044,倒一杯橘子汽水 品尝夏天的味道,1586216
2020-05-31,1749171963,思涵,0,7581974821,孙露：爱是你给我的毒,6143504
2017-07-12,3050760296,我嘎乔安娜,2,2670809622,港乐盛世，经典粤语歌典藏,12046614
2019-08-28,2138595535,你的歌单我承包了,0,7167575738,时代记忆，港台20世纪怀旧金曲,4557025
2020-08-12,1506312688,袜子,0,7674553689,纯音乐｜愿做你夜暮心灵的栖息地,244990
2020-05-21,1657718102,白云过尽,0,7572111198,国风/你一尘不染，我红尘纷扰,2049268
2020-06-13,1834936922,顾怀安,2,7599581017,与梁静茹共度的青春，永不落幕,3584182
2019-11-26,2838217182,听路,0,5585772225,欧美流行 | billboard霸榜金曲,3095602
2017-05-02,203259438,爱里没有惧怕,2,3260566523,运动超燃BGM:减掉20KG拿下男神,10629281
2020-06-04,1540287390,大众流行带你飞,0,7587936313,翻唱就服小阿枫，唱一首火一首,23901564
2020-07-09,1606669845,青莀🍒,0,7629028898,伤感 | 你并不爱我，怎么会懂我,3492927
2017-08-10,2043898887,叮铃铃,2,2968770826,「华语」极尽喧嚣后的寂寞之心,36003068
2019-12-19,2303204713,蓝莓 Cake,0,7344882133,比悲伤更悲伤的事：忘不了你,5024744
2020-08-04,3250075472,胖胖谢景行,0,7664112108,50首劲爆DJ，燃爆你的夏日,1473951
2019-10-10,535471097,逐奈,2,7215068568,听一首老歌，想念一段时光,2685664
2020-06-13,980168295,AИAΓKH',2,7594082178,谭咏麟 | 总有一首经典戳中你心,2202306
2017-06-28,821270674,旺福,2,2066297102,动画片《小猪佩奇》插曲,14028252
2018-05-12,3294127300,韧寒,0,3738783860,吃鸡战歌（吃鸡专用）,4297982
2017-08-10,3121407446,白衣沐风,2,2671455094,「华语」 那些属于八零后的回忆,6869546
2016-11-03,1812948313,私に闻いて风i,2,1720997683,日系：女毒精选100首，好听到爆,6387086
2020-05-22,1808739114,AmroJie,0,2005872390,凯瑞全场:打游戏团战必备BGM,2136385
2020-03-17,467578052,咸鱼大饼干,2,7478041295,王者张大仙游戏直播BGM,6631397
2019-12-30,1152921504885597952,Sy.Fantcalty,0,7359772785,运动电子丨健身锻炼，燃烧脂肪,13748180
2020-04-02,1358709632,明天要早起,0,7494749451,港台男歌手 | 回味时代经典,1987579
2018-07-24,1203610685,桜,0,2392962577, 单曲循环 | 百听不厌的欧美神曲,945920
2020-08-16,1152921504911067581,檀澄棠♡,0,7679236179,轻缓英文 | 宁静的午后时光,290343
2020-05-28,492180382,音巢阿呆,7,7579550554,华语伤感 | 送你的花还在开吗,1795815
2020-04-10,1152921504885597952,Sy.Fantcalty,0,7360229118,只管开车，其它交给DJ,31286896
2020-07-09,1406458996,腻味,7,7631902212,抖音热门 | 在你耳边抖落了星光,6203181
2020-06-04,1540287390,大众流行带你飞,0,7588122971,百万播放精选！最美发烧女声孙露,3021157
2017-11-08,1367363703,就是爱音乐,2,1786299622,重温记忆之声 : 历届香港劲歌金曲精选,32958795
2017-09-12,2043420173,肥喵,2,1779144345,爱情与生活，那些梁静茹教会我的事,13694351
2019-06-03,1968987427,故事未完待续,2,7023517606,台湾古装剧 · 情生意动凡人歌,6045188
2020-07-20,1723037030,影视专区官方账号,0,7642437122,三十而已 电视剧原声,794375
2020-02-25,1653099231,不白,2,7438141626,王者BGM：这里是我统帅的战场,2193382
2018-07-26,3471402010,山本春下,0,4227132232,掂到冇嘢讲！陈奕迅Live翻唱精选,17288532
2020-08-05,2603652829,藤原ふじわら 千花ちか,0,7665149218,炎夏多雨 ❃ 我是你的100%晴女,85460
2020-06-26,1606669845,青莀🍒,0,7615306715,古风小清新 | 弱水三千唯你一人,1964049
2020-04-16,273080305,薇薇姐姐,0,7523722335,午夜宣泄｜听觉神经的撞击,2713667
2017-10-11,349787325,                               W,0,2347287250,『电音』神级Remix版本背后的优质原作,6562444
2020-06-29,2756589227,峪果,0,7618116448,小众无前奏 · 惊艳双耳的必藏曲,1464919
2020-08-04,746556847,Fanta魔狐,2,7664347023,“电”动心灵 • 孤独者的充电站,41188
2020-04-30,291657838,纯音乐,0,7544280835,治愈系丨让纯音乐释放你的压力,2861885
2019-08-28,2138595535,你的歌单我承包了,0,7167575795,90后回忆，这里有我们的青春,2517251
2019-10-09,565189195,نورالدين,0,2391737550,听这些老歌，潜入年少时的梦,3546887
2017-03-29,270547541,刹那微蓝,2,1156177939,华语：分手后，我才真正听懂了这首歌,22068137
2016-11-30,649705763,九十九.,2,1739956369,「电音毒药」来点节奏 唤醒你的神经,4465207
2016-12-04,446570770,夜色很好,2,845371708,[治愈系]如果记忆可以说话流年能够开花,26851559
2019-11-11,1047366248,逆夏,2,7294974339,有料！不可错过的微视BGM,10856439
2019-07-11,714496903,快扶劳资去网吧,2,7084913762,『魔性鼓点』气质车载抖腿电音,1624454
2020-05-14,1165992597,蜗牛..,2,7539898600,欧美电音 | 舒适的节奏触动,1035536
2019-10-01,1214673117,小攀哟,2,3808977711,电子纯音：至幻旋律，节奏洗脑,1220070
2019-05-21,1934427156,华语流行之王,2,6998310585,给未来女友准备的甜甜歌单,7137541
2020-08-06,2745870461,筱笙,0,7666869794,"夏日炎炎,纯音消暑一夏",140301
2020-03-05,1653099231,不白,2,7458734578,伤感情歌｜想你是件痛苦的事,4058216
2017-07-12,2134228875,Andrew,0,2370565150,「国语情歌」岁月匆匆，往事难留,8669930
2017-07-12,3231958051,坐听松风寒,2,1167624077,「香港粤坛」他们的代表作，你一定听过,9945230
2019-08-28,942973835,今日起消灭歌荒,0,7174017469,KTV点歌不慌，这些让你惊艳全场,1864865
2017-07-06,3012233478,Mandy from SANLITUNER,0,3269150711,你中学时代用过哪句歌词写情书？,166597311
2017-05-09,872485330,深山老霖.,2,803727820,减压良曲：前奏就能帮你赶走70%负能量！,45237104
2020-02-20,3146330985,网络一线牵,0,7427006207,伤感DJ │ 我的心中有无限寂寞,6713916
2019-07-10,3029294227,欧美圈大熊,0,7086322863,欧美小清新丨轻快调调，心情好好,3944407
2019-06-21,1757429578,嘻哈不死,2,6987554211,周董说唱：独具一格、别有风味,4400495
2019-09-11,2425940064,你今日听咗未,2,7199057745,经典华语：唤醒尘封的记忆,3556305
2020-07-12,1505828972,朝暮🍋,0,7635122044,【车载】一路狂嗨开车也能嗨起来,2022285
2020-05-17,1747907171,鹿仁,2,7565079350,小阿七：童话般的治愈音,1860922
2020-03-09,3251234808,赵玉佳,0,7464343914,立体环绕 | 触发耳膜神经,2655636
2020-07-18,2162294687,清樱°,0,7643377173,【伤感DJ】吹着海风倾听海的心,2216069
2019-09-20,3512595187,科兴跳舞机,2,7212954362,解压：瞬间上头的极致high歌劲曲,6441901
2016-10-22,469488187,Had I Not Seen The Sun,0,2823383438,欧美浪漫怀旧金曲,5609478
2019-08-27,2063634880,隔壁路人都在听,0,7174019082,那些年我们在校园里循环播放的歌,13075762
2020-03-03,1376635539,九命相柳,0,7456130607,靓仔必备手机铃声 | 回头率200％,3690295
2019-10-12,2686694837,再来一杯浓茶,2,7228612756,回忆杀丨校园情歌大赛现在开始,8739331
2020-06-08,1498030674,星野一,2,7593367566,XXXTentacion：EMO收留所,1029923
2019-12-13,2685406571,综艺live王,0,7337210245,Live │ 有一种天籁之音，叫周深,5243123
2020-05-30,2053597291,泽其,0,7581901981,抖音热歌 | 火爆全网超好听,217446863
2019-09-10,2641188037,冲向KTV,0,7174020738,经典老歌 | 爱情就像玫瑰中的刺,1861735
2018-01-06,2984569049,等等我去给你买🍊,0,3626459963,QQ飞车手游音乐,4206735
2017-01-13,497289346,zimmmming,0,2647791241,华语乐坛最具辨识度女歌手，你认得几个？,12437462
2020-02-25,3138960748,Lemon.,0,7445510443,《明日之子》的宝藏男孩毛不易,2921376
2017-02-07,2959134137,柳云歌,2,2949364308,邓紫棋：惊艳时光的天籁之音,20874070
2019-06-28,2958026496,个性化特供,0,7060353155,深情嗓音：让你一秒爱上我,485888
2020-03-17,2595335408,Miracles,0,7479042001,《青春有你2》 歌曲合集,9017189
2020-06-13,497697572,柠檬少年,0,7599349695,郑源丨重温情歌里的微感动,1741801
2019-07-05,1595244413,流行小当家,0,7078742367,华语情歌 · 宅家k歌自high必备,3830767
2020-06-08,1950666740,★、╰︶,2,7593577093,大壮 · 用声音传递故事,2188848
2017-08-10,2374027062,Beautiful Taurus,2,1471714813,「KTV」一曲在手，全场焦点,12453610
2017-07-26,3545312610,单身成瘾 ·,2,874673532,「华语老情歌」往事只能回味,15309357
2020-06-04,793407810,四平台资深做单人,2,7588777747,致敬黄家驹：你永远在我们心里,4253900
2019-05-17,2979842415,桃Tao音乐志,2,6989912999,献给毕业季 | 我与青春在赛跑,6321963
2019-08-06,316134761,序,0,3797719260,藏族歌曲，藏语,3003112
2019-07-05,1595244413,流行小当家,0,7077560931,甜甜的歌，女生们看过来,8109720
2020-04-14,645552391,初梦,0,7521754435,成长 • 那个忍住没哭的夜晚,3876219
2020-05-24,2590596731,骑着小猪去兜风。,0,7576117717,不管多少岁，少女心万岁!,4235499
2020-04-19,2310064106,Xixi_小兮兮兮兮兮a,0,7529369991,神仙翻唱你get了吗！,1284353
2019-08-30,2138595535,你的歌单我承包了,0,7167575188,深情王子 | 冷漠经典合唱歌曲,5725135
2020-04-25,932784241,哥的生活叫寂寞,0,7536703239,天籁云朵，纯净感动,2413513
2019-12-17,2685406571,综艺live王,0,7337210589,精选Live ｜ 深情款款的薛之谦,3919348
2020-05-08,1825869086,麻辣烫不要麻不要辣,0,7538846029,跑步电台：动感节奏麻痹神经,871828
2020-03-12,452775188,还不是因为你长得不好看,2,7470314643,抖音热门粤语歌曲合集,23398939
2020-07-21,2982551744,"Evidence""",0,7645806489,舒缓纯音│让你安心学习,542932
2020-03-27,751770551,Niko林倾顔yu-,0,7492718531,国风 | 与君夜半共酌杯,1941702
2020-06-10,1412551943,收集星星“🌟”,0,7539775953,温柔系男友：你是我的宇宙呐,1020316
2016-12-27,646599461,柳薄凉,2,1143158011,精选欧美播放量最高音乐Top100,8885643
2018-04-13,695636314,玄冬Bw,2,3826093984,刚柔相济丨国风与电子乐的邂逅,11961091
2020-07-19,2722411508,说唱专区官方账号,0,7643736624,说唱听我的｜第六期,426255
2017-02-16,348361207,风少,2,2949535470,【粤语】回忆那时纯真的脸庞,4559000
2020-04-02,2184870660,北城相拥-,0,7495713071,听一曲咚鼓，回忆每段感情,3538543
2020-06-08,415456277,丧气男孩,2,7593397531,人间不值得！碧梨带你一起丧,2711950
2018-08-17,1961769567,墨香,2,2980305462,校园青春：点播90后的学生时代,53829553
2018-04-08,2545635137,抖音狂魔,0,3821289344, 持续更新：抖音最全BGM！,816114428
2020-03-18,345211567,Li供养,0,7480449858,助眠轻音丨带你沉浸梦境深处,4077969
2020-05-02,166191624,经典小当家,0,7547565430,快手热播经典华语歌曲,6473881
2016-12-14,2455175706,胸毛少女,2,2643788173,流行音乐最初的记忆：邓丽君,8392195
2019-05-07,121975161,🔥Q音DJ热单√磊小宝,0,1181670873,何以解忧、唯有蹦迪中文DJ舞曲,127392406
2020-04-21,118118316,.,0,7532514205,欧美｜撩耳的女嗓 麻醉你的心灵,1113359
2020-03-02,952994273,阿尔法α,0,7443459888,复古Jazz | 静享午后咖啡时光,2231946
2020-05-28,1834936922,顾怀安,2,7569176006,持续更新！抖音神仙翻唱片段,19566176
2020-05-21,498877906,狗贼,0,7572214917,全体起立！好听到炸的日漫配乐,2407317
2017-07-20,3327800965,萌萌的夜店女王,2,2374456197,一个月瘦10斤的动感单车必备燃曲,10160719
2020-03-01,1877923372,陌离,2,7450766842,甜美女声 ：沦陷该死的温柔,7614265
2020-07-18,1152921504728223890,坠叶飘香,0,7642952852,韩国 | 燃爆夏夜的性感女嗓,1324041
2020-02-18,2049387687,小佐同学♍上学中,0,7107992691,卡点BGM | 来自剪辑师的疯狂输出,3666496
2020-07-22,291657838,纯音乐,0,7647503060,律动耳膜丨醉美纯音，静心必备,239687
2017-04-18,2153342769,花开半夏,2,3560640869,华语港台歌手，经典之作唤醒耳朵,4118887
2019-12-04,2172991881,不拘一格,0,7319434467,大壮 | 这些走心的故事,5539538
2020-02-20,467578052,咸鱼大饼干,2,7436753640,找寻时光隧道，重返年少美好时光,3816359
2020-05-08,545722971,我等等。,0,7554183807,「苏谭谭」这烟嗓那一次就爱了,4055529
2019-06-24,987036132,北辰,3,7060319966,挥别一刻，不如笑谈此生无憾,14949116
2019-11-30,482219519,K先生的猫,2,7320806185,一条小团团OvO的「游戏歌单」,10550311
2019-08-02,3083067593,冬天吃了秋天,2,7126071239,站内评论999＋英文情歌,6061812
2020-03-09,2085819270,爱唱歌的小小风,2,7459591594,免费下载的工作学习背景音乐,4193427
2020-07-23,2579247207,小兔崽子😎,0,7648483217,轻音｜跟随旋律沉入梦乡,134221
2020-04-22,545722971,我等等。,0,7533857543,「橘色系女孩」Uu在未来等你,4679939
2020-07-24,2303204713,蓝莓 Cake,0,7649787005,快手热门 | 偏偏就是喜欢你,234372
2016-12-27,2473134961,小沐沐,2,1143252918,朋友圈都在秀18岁照片，BGM是红色石头,23882269
2020-07-18,1152921505002109802,糖糖觅星云.,0,7643263404,伤感DJ ：我们终究还是错过,2653775
2017-08-10,3470334301,南风轻语,2,1169460639,「港乐情怀」粤听粤爱,15514804
2020-04-20,1834936922,顾怀安,2,7526416918,粤语热歌：站内评论999+,2530195
2020-04-22,542340682,清泽俊秀（暂退）,0,7533159187,张艺兴：我主导疯狂你负责鼓掌,3238887
2017-01-01,2900245782,胖虎御用铲屎官,2,1445962924,韩国Melon近5年最受欢迎100首精选,9881377
2019-07-31,3175546233,陈雪凝2.0,0,7124784849,这些翻唱那么火，大概是因为好听吧,16859692
2017-12-19,1600189472,HDM Fans,2,1492207868,乘公交必备热歌！让你散发撩人气场,47365072
2020-04-09,2749180238,违规女孩,0,7513793303,邓丽君 | 歌声永远陪伴着我们,3735795
2020-04-20,1394165810,司南,7,7529433362,古风｜磁性人声惊艳你耳膜,574007
2020-07-12,3451842170,曦雨儿,2,7635301077,记：被Eason感动的一次线上直播,1286197
2020-04-09,1300491034,打通任督二脉,0,7506007738,引领潮流：拍短视频就选最热的曲,2331537
2020-05-16,497697572,柠檬少年,0,7564028636,王菲 | 流行天后，菲你莫属,1762301
2019-10-14,2803448521,来点音乐续命,2,7228623975,经典老歌 | 岁月静悄悄藏起回忆,3056320
2020-04-23,2749180238,违规女孩,0,7534460048,宋小睿 | 拥有天籁般的嗓音,3432267
2017-07-30,1036155401,戚,0,1172876313,【戏腔】待上浓妆戏一场，谁人台上谁人望,13604474
2020-07-01,1498030674,星野一,2,7593829776,Jennie：外冷内热的绝世公主,1421276
2020-02-29,2235414701,张卿允,2,7450734278,答应我别走太远，我会很想你,1527056
2020-05-13,467638189,蜜糖男孩,2,7561374821,戳爷：温柔炽热，如花少年,3043644
2019-10-14,2686694837,再来一杯浓茶,2,7228611107,电竞之夜 · 热血BGM精选辑,3384085
2020-01-03,2034006919,哲哲说了算,0,7356735343,薛之谦 | 坠入live的旋律漩涡,3377946
2019-05-08,550829340,就这一生你别难过,0,862061407,劲爆中文DJ版歌曲,117425357
2020-04-24,2237148484,流年,0,7535089348,马健涛 | 你是我唯一的执着,2263240
2020-03-29,1376635539,九命相柳,0,7468513778,慎入！站内999+英文歌会上头,3467694
2019-06-03,1927552414,晚安,0,7022753020,毕业季 : 时光荏苒，依稀如梦,9066874
2019-12-24,945187827,念安娜,2,2846353794,KTV日常：我和你是一首唱不完的歌,9681763
2020-06-06,452775188,还不是因为你长得不好看,2,7590481199,蔡徐坤：多变偶像挑战更多可能,1092836
2018-01-11,747738509,铁杆粉丝,0,3642865488,不容错过的【陈奕迅】top歌曲,6147898
2017-09-26,1400010678,玫瑰王,2,3277832544,安静午后：我与咖啡馆有个约会,13054379
2020-07-01,207442386,花谢分季节.,0,7488767766,听一曲伤咚鼓 | 思念昨夜感星辰,1873434
2020-06-05,945187827,念安娜,2,7589923785,温暖治愈：有一种声音叫孙燕姿,2782388
2020-06-04,1540287390,大众流行带你飞,0,7588137585,华语经典新韵，孙露翻唱首首动听,4520767
2019-08-28,2138595535,你的歌单我承包了,0,7167576331,怀旧向 | 带你回到九十年代,3269675
2020-04-20,345211567,Li供养,0,7530284837,抖音热门丨收藏过万的国语歌曲,10691577
2017-08-10,3050999021,淡白的阳光,2,1169458744,「华语」90后的记忆宝藏,58111382
2020-06-09,497697572,柠檬少年,0,7590454236,一代歌王 | 王杰怀旧Live精选,870502
2020-05-18,1198547939,Handsup-U,2,7568144289,"小鬼 : 自由不羁 , 打破常规",1581834
2016-11-13,2455175706,胸毛少女,2,2639233437,华语｜伤感词曲，让人忍不住流泪,16683642
2020-07-22,2990867470,钰莞夭夭,2,7647138307,绘一笔，江南百景，墨中人间,156103
2020-06-09,467638189,蜜糖男孩,2,7594450392,不老歌神｜张学友粤语经典,2417217
2020-07-19,2603652829,藤原ふじわら 千花ちか,0,7643823805,「助眠曲」月光洒落，梦里闻潮鸣,181853
2017-04-19,27436041,＿下雨天的水彩画.,2,1158454608,华语：那些痛的记忆，让你哭红了眼睛,15979809
2019-12-17,2901886982,凑凑好次,0,7337450482,毛不易 | 在沉默中爆发,3459600
2017-04-25,3354434052,风向决定发型d,0,1462379758,王俊凯的歌,3667563
2019-11-04,1152921504885597952,Sy.Fantcalty,0,7284826613,热门合集丨抖音最火国风歌曲,16703136
2020-06-06,1262377137,离妄.,0,7590750709,MC喊麦：王者之声霸气侧漏,2393117
2019-06-26,2958026496,个性化特供,0,7060354564,来了老弟，坐稳扶好，开始飙车,3054401
2018-04-13,188651765,歌单风向标,2,3824108540,抖音上最火的古风 | 持续更新,45134863
2017-08-10,3470334301,南风轻语,2,1169459193,「洗脑韩曲」跟着节奏，加大音量,13064265
2020-03-03,3233705956,今天又忘记吃饭了,0,7449967953,刘德华现场精选 · 经典永远,2771439
2020-06-05,2563666097,醉心琳琅,2,7589846394,控诉黑暗！说唱上帝Eminem,1245818
2020-02-06,1922342787,是梦终空,0,7413815966, 孤独·寂静的夜藏着一个人的独白,3104345
2017-02-09,2455175706,胸毛少女,2,2652320973,百首经典轻音乐：哪一首让你静下心来,6496838
2020-05-13,2053597291,泽其,0,7561628228,贾斯汀比伯：辗转起落，终成天王,2207810
2020-07-16,2303204713,蓝莓 Cake,0,7640452585,开心时刻 l 去电影院路上听的歌,65412
2020-07-17,1070764534,冬来,0,7641504779,轻音｜漫漫长夜，坠入梦乡,145375
2020-04-14,3077344505,精彩华辉,0,2317002891,听，情歌王子六哲的故事,3528043
2020-04-21,1371887665,楠羽.,0,7530482963,封茗囧菌：三生有幸遇见最好的你,2546098
2020-04-14,1152921504885597952,Sy.Fantcalty,0,7521229530,和平精英丨自闭城专属BGM,2199746
2020-07-09,2861103164,Music周峰,0,7631575744,抖友出征！随身携带的洗脑BGM,616688
2020-06-03,1459713262,艸,0,7533971106,激情电音｜舞动不息,567760
2020-02-20,478695379,DJ顾念晨,3,7419979518,世界它太小，小到容不下爱人的心,4792947
2020-06-07,1834936922,顾怀安,2,7592991722,聆听经典：陈慧娴live合集,1111983
2020-07-17,1666326482,薄许烟一缕.,0,7640870058,劲爆DJ舞曲：冲击你的听觉神经,1873644
2019-09-16,3162951975,天天都放假,2,7199069148,打赌！这些欧美歌曲我能循环一周,2669775
2020-03-30,1834936922,顾怀安,2,7407737099,华语热门｜治愈温情的醉人女声,8379777
2020-03-17,3111365176,就是爱音乐,0,7477936860,和平精英牧童游戏直播战歌,1663832
2019-06-25,2982854755,算法火星哥,2,7060356620,华语说唱 | 嘻哈掀起的新浪潮,3786149
2020-07-14,1666326482,薄许烟一缕.,0,7638060746,这些纯音堪比催眠药，让人沉睡！,301078
2020-05-07,979447500,草莓男孩,0,7553970522,仰望天空，能抑制悲伤的泪水吗,2044347
2020-01-03,415456277,丧气男孩,2,7366737718,一秒倾心！那些超好听的神仙翻唱,3651596
2019-06-18,1759591760,阿兮同学,2,7049294857,温柔少年：许你的一点甜,6404452
2016-12-10,1716117952,阿眠-周末不播,0,1443843451,被天使吻过的声音，翻唱出不一样的深情,9909848
2020-06-20,2130996980,XY,0,7607369566,国风古风：一半明媚，一半忧伤,1624371
2020-02-13,3021447911,月月酱,2,7423951352,敲级甜！怦然心动的粉色wink,3110691
2019-05-24,2868844936,欧美流行女皇,2,6991028783,拒绝瞌睡｜提神醒脑高燃BGM,2735022
2020-03-27,273080305,薇薇姐姐,0,7495115605,提神醒脑 ｜ 防打瞌睡专用DJ,4825309
2020-07-15,1370635570,顾一白,0,7638889473,轻快纯音：让你活力满满完成工作,197679
2020-04-17,1837104394,是学姐吖,0,7526057833,抖音收藏过百万最热歌曲集,196187908
2020-05-12,1723037030,影视专区官方账号,0,7484041060,机智的医生生活 韩剧OST,3610002
2020-06-08,166191624,经典小当家,0,7593314594,【毕业季】归来仍少年,612047
2020-06-08,2692156904,孟冬,2,7593098958,耳膜捕手！脸红的思春期合作曲,1589384
